PulseTrain	ClickName	PathType	Delay_us	AmpRatio	Coherence
PulseTrain_019	Click_024	Multipath_1	222.20	1.541814	0.449045
PulseTrain_019	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_025	Multipath_1	220.50	1.553861	0.549305
PulseTrain_019	Click_025	Multipath_2	295.10	3.197066	0.569252
PulseTrain_019	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_026	Multipath_1	218.80	1.747777	0.617504
PulseTrain_019	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_027	Multipath_1	206.60	2.416839	0.573079
PulseTrain_019	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_028	Multipath_1	191.00	2.338691	0.467171
PulseTrain_019	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_029	Multipath_1	215.30	1.415186	0.528894
PulseTrain_019	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_030	Multipath_1	217.00	1.201633	0.547803
PulseTrain_019	Click_030	Multipath_2	1152.80	3.296056	0.646953
PulseTrain_019	Click_030	Multipath_3	107.60	6.927145	0.496966
PulseTrain_019	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_031	Multipath_1	185.80	1.132943	0.611198
PulseTrain_019	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_032	Multipath_1	201.40	0.943470	0.591945
PulseTrain_019	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_033	Multipath_1	432.30	7.589599	0.040349
PulseTrain_019	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_034	Multipath_1	439.20	6.688892	0.031592
PulseTrain_019	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_035	Multipath_1	441.00	7.561837	0.097030
PulseTrain_019	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_036	Multipath_1	201.40	0.925685	0.768810
PulseTrain_019	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_037	Multipath_1	203.10	1.025875	0.652688
PulseTrain_019	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_038	Multipath_1	203.10	1.128778	0.693091
PulseTrain_019	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_039	Multipath_1	204.90	1.241040	0.651092
PulseTrain_019	Click_039	Multipath_2	154.50	3.916586	0.299073
PulseTrain_019	Click_040	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_040	Multipath_1	204.90	1.293367	0.684398
PulseTrain_019	Click_040	Multipath_2	154.50	3.877100	0.293339
PulseTrain_019	Click_041	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_041	Multipath_1	206.60	1.333273	0.650761
PulseTrain_019	Click_041	Multipath_2	156.20	1.655534	0.251049
PulseTrain_019	Click_042	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_042	Multipath_1	206.60	1.373911	0.677415
PulseTrain_019	Click_042	Multipath_2	156.20	2.315917	0.255987
PulseTrain_019	Click_043	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_043	Multipath_1	206.60	1.528065	0.705773
PulseTrain_019	Click_043	Multipath_2	156.20	1.860830	0.251853
PulseTrain_019	Click_044	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_044	Multipath_1	206.60	1.585412	0.643182
PulseTrain_019	Click_044	Multipath_2	156.20	2.464461	0.265303
PulseTrain_019	Click_045	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_045	Multipath_1	217.00	1.414755	0.476048
PulseTrain_019	Click_045	Multipath_2	156.20	2.751956	0.207397
PulseTrain_019	Click_046	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_046	Multipath_1	217.00	1.301665	0.635836
PulseTrain_019	Click_047	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_047	Multipath_1	217.00	1.107664	0.738267
PulseTrain_019	Click_048	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_048	Multipath_1	217.00	0.993983	0.751694
PulseTrain_019	Click_049	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_049	Multipath_1	217.00	0.915428	0.718090
PulseTrain_019	Click_049	Multipath_2	168.40	1.139101	0.200235
PulseTrain_019	Click_050	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_050	Multipath_1	463.50	5.883341	0.042746
PulseTrain_019	Click_050	Multipath_2	414.90	6.363237	-0.064385
PulseTrain_019	Click_051	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_051	Multipath_1	218.80	0.918601	0.615999
PulseTrain_019	Click_051	Multipath_2	168.40	1.339566	0.203345
PulseTrain_019	Click_052	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_052	Multipath_1	208.30	0.972621	0.686979
PulseTrain_019	Click_053	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_053	Multipath_1	208.30	1.169878	0.760351
PulseTrain_019	Click_054	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_054	Multipath_1	208.30	1.245773	0.849260
PulseTrain_019	Click_055	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_055	Multipath_1	208.30	1.263746	0.801357
PulseTrain_019	Click_056	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_056	Multipath_1	208.30	1.199763	0.675725
PulseTrain_019	Click_057	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_057	Multipath_1	206.60	1.129609	0.575592
PulseTrain_019	Click_057	Multipath_2	156.20	9.106365	0.201888
PulseTrain_019	Click_058	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_058	Multipath_1	196.20	1.239901	0.514532
PulseTrain_019	Click_059	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_059	Multipath_1	196.20	1.383407	0.510008
PulseTrain_019	Click_060	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_060	Multipath_1	196.20	1.484540	0.503490
PulseTrain_019	Click_061	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_061	Multipath_1	196.20	1.558270	0.489906
PulseTrain_019	Click_062	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_062	Multipath_1	196.20	1.522113	0.462177
PulseTrain_019	Click_063	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_063	Multipath_1	210.10	1.447052	0.596612
PulseTrain_019	Click_064	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_064	Multipath_1	210.10	1.335742	0.630288
PulseTrain_019	Click_064	Multipath_2	158.00	7.076015	-0.224407
PulseTrain_019	Click_065	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_065	Multipath_1	210.10	1.194533	0.622684
PulseTrain_019	Click_066	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_066	Multipath_1	210.10	1.196079	0.611366
PulseTrain_019	Click_067	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_067	Multipath_1	213.50	1.773851	0.654371
PulseTrain_019	Click_068	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_068	Multipath_1	215.30	1.925900	0.623392
PulseTrain_019	Click_068	Multipath_2	1130.20	3.749375	0.734195
PulseTrain_019	Click_069	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_069	Multipath_1	213.50	1.810783	0.601942
PulseTrain_019	Click_070	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_070	Multipath_1	211.80	1.407282	0.633940
PulseTrain_019	Click_071	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_071	Multipath_1	211.80	1.029903	0.650628
PulseTrain_019	Click_072	Direct	0.00	1.000000	1.000000
PulseTrain_019	Click_072	Multipath_1	465.30	7.509381	-0.274454
PulseTrain_019	Click_073	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_001	Multipath_1	324.70	2.225010	0.450588
PulseTrain_020	Click_001	Multipath_2	260.40	2.759540	0.475124
PulseTrain_020	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_002	Multipath_1	258.70	2.619112	0.583346
PulseTrain_020	Click_002	Multipath_2	324.70	2.226002	0.359871
PulseTrain_020	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_003	Multipath_1	125.00	3.680971	0.295241
PulseTrain_020	Click_003	Multipath_2	260.40	3.051137	0.399003
PulseTrain_020	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_004	Multipath_1	248.30	2.327345	0.474416
PulseTrain_020	Click_004	Multipath_2	123.30	3.022186	0.307900
PulseTrain_020	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_005	Multipath_1	246.50	2.975355	0.829742
PulseTrain_020	Click_005	Multipath_2	125.00	3.359587	0.474505
PulseTrain_020	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_006	Multipath_1	244.80	3.796615	0.619361
PulseTrain_020	Click_006	Multipath_2	125.00	3.417002	0.539777
PulseTrain_020	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_007	Multipath_1	269.10	3.632089	0.618660
PulseTrain_020	Click_007	Multipath_2	125.00	3.391625	0.555736
PulseTrain_020	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_008	Multipath_1	265.60	3.137135	0.776827
PulseTrain_020	Click_008	Multipath_2	133.70	4.079433	0.549306
PulseTrain_020	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_009	Multipath_1	262.20	2.050476	0.724014
PulseTrain_020	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_010	Multipath_1	250.00	2.128712	0.560919
PulseTrain_020	Click_010	Multipath_2	125.00	5.438022	0.707271
PulseTrain_020	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_011	Multipath_1	236.10	2.155273	0.800189
PulseTrain_020	Click_011	Multipath_2	298.60	1.827853	0.308135
PulseTrain_020	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_012	Multipath_1	236.10	1.953155	0.456448
PulseTrain_020	Click_012	Multipath_2	125.00	5.708676	0.571727
PulseTrain_020	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_013	Multipath_1	244.80	2.375103	0.490228
PulseTrain_020	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_014	Multipath_1	236.10	1.626336	0.576427
PulseTrain_020	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_015	Multipath_1	236.10	0.911282	0.805143
PulseTrain_020	Click_015	Multipath_2	187.50	6.748168	-0.097885
PulseTrain_020	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_016	Multipath_1	236.10	0.917333	0.735662
PulseTrain_020	Click_016	Multipath_2	187.50	6.770338	-0.094436
PulseTrain_020	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_017	Multipath_1	234.40	1.184881	0.729766
PulseTrain_020	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_018	Multipath_1	234.40	1.522532	0.660360
PulseTrain_020	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_019	Multipath_1	222.20	2.003550	0.584172
PulseTrain_020	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_020	Multipath_1	220.50	2.160377	0.603736
PulseTrain_020	Click_020	Multipath_2	123.30	6.195378	0.581810
PulseTrain_020	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_021	Multipath_1	220.50	1.397652	0.654530
PulseTrain_020	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_022	Multipath_1	218.80	0.999897	0.656472
PulseTrain_020	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_023	Multipath_1	517.40	5.366251	0.312117
PulseTrain_020	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_024	Multipath_1	524.30	6.504157	-0.169315
PulseTrain_020	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_025	Multipath_1	515.60	5.561471	-0.210092
PulseTrain_020	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_026	Multipath_1	520.80	5.792534	0.186304
PulseTrain_020	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_027	Multipath_1	522.60	4.649758	-0.456355
PulseTrain_020	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_029	Multipath_1	520.80	3.319913	-0.123602
PulseTrain_020	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_031	Multipath_1	517.40	3.511900	0.414998
PulseTrain_020	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_032	Multipath_1	526.00	6.612248	-0.053942
PulseTrain_020	Click_032	Multipath_2	475.70	5.825256	-0.087125
PulseTrain_020	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_033	Multipath_1	236.10	0.909931	0.666903
PulseTrain_020	Click_033	Multipath_2	187.50	4.729041	0.130304
PulseTrain_020	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_034	Multipath_1	236.10	1.451231	0.748344
PulseTrain_020	Click_034	Multipath_2	187.50	3.323372	0.188059
PulseTrain_020	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_035	Multipath_1	236.10	2.867908	0.665694
PulseTrain_020	Click_035	Multipath_2	128.50	4.414578	0.710323
PulseTrain_020	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_036	Multipath_1	128.50	4.815784	0.666578
PulseTrain_020	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_037	Multipath_1	128.50	4.300291	0.638149
PulseTrain_020	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_039	Multipath_1	128.50	4.632471	0.650424
PulseTrain_020	Click_040	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_040	Multipath_1	224.00	3.850370	0.505652
PulseTrain_020	Click_040	Multipath_2	307.30	4.695051	0.606389
PulseTrain_020	Click_041	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_041	Multipath_1	4928.80	35.463092	0.103400
PulseTrain_020	Click_041	Multipath_2	2730.90	1.307096	-0.213985
PulseTrain_020	Click_042	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_042	Multipath_1	222.20	1.693828	0.658653
PulseTrain_020	Click_042	Multipath_2	302.10	2.144937	0.542879
PulseTrain_020	Click_043	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_043	Multipath_1	513.90	7.649670	-0.199344
PulseTrain_020	Click_043	Multipath_2	562.50	10.782395	-0.013518
PulseTrain_020	Click_044	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_044	Multipath_1	227.40	1.290790	0.734318
PulseTrain_020	Click_045	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_045	Multipath_1	501.70	6.642312	-0.055063
PulseTrain_020	Click_046	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_046	Multipath_1	227.40	1.070493	0.783396
PulseTrain_020	Click_047	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_047	Multipath_1	503.50	5.858916	-0.275565
PulseTrain_020	Click_047	Multipath_2	453.10	3.957259	-0.090886
PulseTrain_020	Click_048	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_048	Multipath_1	3880.20	11.154376	0.099180
PulseTrain_020	Click_049	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_049	Multipath_1	224.00	1.746384	0.585969
PulseTrain_020	Click_050	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_050	Multipath_1	225.70	2.767457	0.515678
PulseTrain_020	Click_051	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_051	Multipath_1	227.40	3.276108	0.427426
PulseTrain_020	Click_052	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_052	Multipath_1	218.80	2.585496	0.492990
PulseTrain_020	Click_052	Multipath_2	342.00	5.404349	0.679809
PulseTrain_020	Click_053	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_053	Multipath_1	217.00	1.998513	0.712915
PulseTrain_020	Click_054	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_054	Multipath_1	217.00	1.778181	0.797645
PulseTrain_020	Click_055	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_055	Multipath_1	217.00	1.941593	0.716055
PulseTrain_020	Click_056	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_056	Multipath_1	217.00	2.331321	0.474841
PulseTrain_020	Click_057	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_057	Multipath_1	201.40	2.395395	0.469542
PulseTrain_020	Click_058	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_058	Multipath_1	203.10	2.481411	0.486997
PulseTrain_020	Click_059	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_059	Multipath_1	203.10	2.393510	0.545789
PulseTrain_020	Click_060	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_060	Multipath_1	215.30	1.958364	0.603776
PulseTrain_020	Click_061	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_061	Multipath_1	215.30	1.490635	0.672332
PulseTrain_020	Click_062	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_062	Multipath_1	215.30	1.261521	0.671536
PulseTrain_020	Click_063	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_063	Multipath_1	215.30	1.182980	0.685451
PulseTrain_020	Click_064	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_064	Multipath_1	215.30	1.247094	0.665426
PulseTrain_020	Click_065	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_065	Multipath_1	215.30	1.449599	0.630252
PulseTrain_020	Click_066	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_066	Multipath_1	215.30	1.723571	0.546087
PulseTrain_020	Click_067	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_067	Multipath_1	203.10	2.049396	0.582748
PulseTrain_020	Click_068	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_068	Multipath_1	203.10	2.377406	0.584203
PulseTrain_020	Click_069	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_069	Multipath_1	225.70	2.642547	0.589277
PulseTrain_020	Click_070	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_070	Multipath_1	225.70	2.738207	0.629476
PulseTrain_020	Click_071	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_071	Multipath_1	225.70	2.413310	0.670470
PulseTrain_020	Click_072	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_072	Multipath_1	225.70	1.870319	0.681503
PulseTrain_020	Click_073	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_073	Multipath_1	225.70	1.422003	0.644624
PulseTrain_020	Click_074	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_074	Multipath_1	225.70	1.113742	0.599772
PulseTrain_020	Click_075	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_075	Multipath_1	215.30	1.110731	0.489330
PulseTrain_020	Click_075	Multipath_2	307.30	2.246285	0.434107
PulseTrain_020	Click_076	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_076	Multipath_1	224.00	1.102527	0.414904
PulseTrain_020	Click_077	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_077	Multipath_1	204.90	1.315857	0.395248
PulseTrain_020	Click_077	Multipath_2	255.20	1.233541	0.297164
PulseTrain_020	Click_078	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_078	Multipath_1	203.10	1.767715	0.471953
PulseTrain_020	Click_079	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_079	Multipath_1	222.20	1.683317	0.615748
PulseTrain_020	Click_080	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_080	Multipath_1	222.20	1.715935	0.628920
PulseTrain_020	Click_081	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_081	Multipath_1	224.00	1.687618	0.655156
PulseTrain_020	Click_082	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_082	Multipath_1	222.20	1.738332	0.606808
PulseTrain_020	Click_083	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_083	Multipath_1	201.40	1.973899	0.575865
PulseTrain_020	Click_084	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_084	Multipath_1	201.40	2.393132	0.567512
PulseTrain_020	Click_085	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_085	Multipath_1	218.80	2.617478	0.467745
PulseTrain_020	Click_086	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_086	Multipath_1	218.80	2.388932	0.705017
PulseTrain_020	Click_087	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_087	Multipath_1	218.80	2.098416	0.782647
PulseTrain_020	Click_088	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_088	Multipath_1	218.80	1.967740	0.812063
PulseTrain_020	Click_089	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_089	Multipath_1	218.80	2.032073	0.824446
PulseTrain_020	Click_090	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_090	Multipath_1	218.80	2.135897	0.785363
PulseTrain_020	Click_091	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_091	Multipath_1	217.00	2.362743	0.780092
PulseTrain_020	Click_092	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_092	Multipath_1	217.00	2.821628	0.747384
PulseTrain_020	Click_093	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_093	Multipath_1	215.30	3.686068	0.609978
PulseTrain_020	Click_094	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_095	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_095	Multipath_1	218.80	1.855171	0.696162
PulseTrain_020	Click_096	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_096	Multipath_1	204.90	1.846593	0.669627
PulseTrain_020	Click_097	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_097	Multipath_1	184.00	2.111767	0.620680
PulseTrain_020	Click_097	Multipath_2	236.10	3.566094	0.584197
PulseTrain_020	Click_098	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_098	Multipath_1	199.70	2.066915	0.625827
PulseTrain_020	Click_098	Multipath_2	126.70	2.412737	0.227572
PulseTrain_020	Click_099	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_099	Multipath_1	196.20	1.610557	0.589911
PulseTrain_020	Click_100	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_100	Multipath_1	194.40	1.155565	0.806962
PulseTrain_020	Click_101	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_101	Multipath_1	194.40	1.152461	0.803803
PulseTrain_020	Click_102	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_102	Multipath_1	194.40	1.394479	0.746557
PulseTrain_020	Click_102	Multipath_2	145.80	9.211974	-0.047325
PulseTrain_020	Click_103	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_103	Multipath_1	194.40	1.786244	0.642937
PulseTrain_020	Click_104	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_104	Multipath_1	182.30	2.130913	0.531743
PulseTrain_020	Click_105	Direct	0.00	1.000000	1.000000
PulseTrain_020	Click_105	Multipath_1	180.60	2.650006	0.538346
PulseTrain_020	Click_105	Multipath_2	229.20	3.917597	0.616070
